web-scraper-order;web-scraper-start-url;content
1647115527-288;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Keller, Miriam & Back, Andrea: 	Blended-Learning-Projekte im Unternehmen. 	Arbeitsberichte des Learning Center der Universität St. Gallen, 	2004, 	3/2004."
1647115527-18;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Berghaus, Sabine & Back, Andrea  	(2016) 	Gestaltungsbereiche der Digitalen Transformation von Unternehmen: Entwicklung eines Reifegradmodells. 	Die Unternehmung, 	70 	(2). 	98-123. 	ISSN 0042-059X"
1647115527-483;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea: 	Zwischen Euphorie und Ernüchterung: Wie entwickelt sich Collaborative Communication via Intranet und Extranet. 	e-Education. 	Luzern, 	1 Mai 2003."
1647115527-400;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea: 	Welche Kompetenzen in der digitalen Welt 2020 gebraucht werden. 	9. Zukunftskongress des 2b AHEAD ThinkTanks. 	Braunschweig, 	16 Juni 2010."
1647115527-204;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Mertens, Peter & Back, Andrea (Hrsg.)      	:  	Lexikon der Wirtschaftsinformatik. 	 	Berlin u.a. : 	Springer, 	2001, 	 	- ISBN 3-540-42339-7."
1647115527-96;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea & Seufert, Andreas  	(1997) 	Kanzleiinformationssystem: Mehrdimensionales Kanzleicontrolling. 	Datenverarbeitung-Steuer-Wirtschaft-Recht, 	Vol. 27 	(3). 	73-77."
1647115527-33;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Silic, Mario; Back, Andrea & Sammer, Thomas  	(2014) 	Employee Acceptance and Use of Unified Communications and Collaboration in a Cross-Cultural Environment. 	International Journal of e-Collaboration, 	10 	(2). 	1-19. 	ISSN 1548-3673"
1647115527-337;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Vassiliadis, Stefanos; Wicki, Yvonne; Seufert, Andreas; von Krogh, G. & Back, Andrea: 	Knowledge Networks: Linking Knowledge Management to Business Strategy. 	, 	1999,"
1647115527-218;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Walter, Thomas: 	Crowdsourcing-Plattformen.     	In       	Back, Andrea; Gronau, Norbert & Tochtermann, Klaus (Hrsg.):      	Web 2.0 und Social Media in der Unternehmenspraxis : Grundlagen, Anwendungen und Methoden mit zahlreichen Fallstudien.  	München : 	Oldenbourg, 	2012, 	S. 73-82."
1647115527-3;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Lötscher, Julia & Back, Andrea  	(2020) 	Erfolgsfaktoren für digitale Solutions: Wie steht es um die Innovationskultur in Ihrem Unternehmen? 	Wirtschaftsinformatik & Management, 	12 	(Juni). 	158-167. 	ISSN 1867-5905"
1647115527-518;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea: 	High-Tech Teaching in a Semi-Virtual CEMS Course: Experiences with Collaborative Learning in Action. 	Forum sur l'enseignement de la gestion et les nouvelle technologies de la communication et de l'information. 	Louvain (Belgien), 	18 Mai 2000."
1647115527-487;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea: 	Skill-Management: Heutiger Erkenntnisstand. 	bbz-Forum ""Skill-Management - Voraussetzung zur Weiterentwicklung des Unternehmens"". 	Berlingen, 	1 Oktober 2002."
1647115527-528;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea: 	Management Support Systeme im Informationszeitalter. 	Refresher 1/99: Unternehmungsführung in turbulenter Zeit. 	St. Gallen, 	17 März 1999."
1647115527-520;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea: 	Technologie und Mensch im Wissensmanagement. 	2. Österreichischer Wissensmanagement-Kongress. 	Wien, 	21 März 2000."
1647115527-460;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea: 	Paving the Way to Corporate e-Learning Adoption and Sustainability. 	I-KNOW '04. 	Graz, 	1 July 2004."
1647115527-411;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea: 	Revolutionäre Trends in der Zusammenarbeit: The wiki way, the twitter way, the open innovation way. 	TA SWISS. 	Thun, 	23 September 2009."
1647115527-310;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Bursian, Olaf; Bendel, Oliver; Isler, A.; Martin, Gunnar; Leithner, Barbara; Keller, Miriam & Back, Andrea: 	Lernen mit elektronischen Medien: Projekt E-Learning der UBS AG, Zürich. 	Reihe Arbeitsberichte des Learning Center der Universität St. Gallen, 	2001, 	1/2001."
1647115527-214;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea; Lauber, Jürgen & Sütterlin, Sarah: 	Wissensarbeit nach Lean-Prinzipien bei Saia-Burgess Controls.     	In       	Richter, Alexander (Hrsg.):      	Vernetzte Organisation.  	München : 	De Gruyter, 	2014, 	S. 176-183."
1647115527-524;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea: 	Lernen in der Wissensgesellschaft: Paradigmenwechsel für die betriebliche Bildung. 	1. Fachtagung zum Thema die lernende Gesellschaft oder Wissensmanagement im 21. Jahrhundert. 	Zürich-Schlieren, 	20 Oktober 1999."
1647115527-419;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea: 	Web-based Open Innovation: Wie Online-Gemeinschaften Dienstleistungen, Produkte und Wissen produzieren. 	Edu Media Fachtagung. 	Salzburg, 	5 Mai 2009."
1647115527-97;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea & Schubert, P.  	(1996) 	Groupwarebasierter Help-Desk für Informatikprobleme: eine Applikation unter Lotus Notes an der Universität St. Gallen. 	HMD: Praxis der Wirtschaftsinformatik, 	Vol. 33 	(189). 	54-63."
1647115527-505;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea: 	IT und Wissensmanagement: Freude oder Feinde? 	Kunden-Event Fritz&Maziol. 	St. Gallen, 	19 September 2001."
1647115527-270;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Josef, Barbara & Back, Andrea: 	Coworking aus Unternehmenssicht – Serendipity-Biotop oder Fluchtort? 	, 	2016,"
1647115527-398;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea: 	2.0 Upgradings in Project Management - Opportunities and Risks Through Wiki-Way- and (Micro)Blogging Practices. 	4th SAP Globalization Symposium 2010. 	 	21 Juni 2010."
1647115527-305;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Gurgul, Grzegorz; Enkel, Ellen & Schulte, K.: 	Virtuelle Kooperation - Erhaltung des Antriebs. (Virtual cooperation - Supporting the drive). Knowledge Integration after Mergers & Acquisitions in RWE. 	KnowledgeSource paper series, 	2002, 	BE HSG/IWI 3 No 35."
1647115527-506;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea: 	Wissensmanagement in KMU. 	Blockwoche Informationsmanagement Intensivstudium KMU. 	St. Gallen, 	14 September 2001."
1647115527-177;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Seidel, Gunter & Back, Andrea: 	Success Factor Validation for Global ERP Programmes. 	2009. 	- 17th European Conference on Information Systems (ECIS) 2009. 	- Verona."
1647115527-197;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea; Enkel, Ellen & Vonkrogh, Georg (Hrsg.)      	:  	Knowledge Networks for Business Growth. 	 	Berlin : 	Springer, 	2006, 	DOI:10.1007/978-3-540-33073-8. 	- ISBN 3-540-33072-0."
1647115527-355;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea: 	Die Welt wird digital.     In: DATEV magazin              (2016),     07/16,     S. 8-10."
1647115527-151;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea & Toedtli, Maria Camilla: 	Narrative Hypervideos: Methodenentwurf zur Nutzung usergenerierter Videos in der Wissenskommunikation. 	2012. 	- Jahrestagung der Gesellschaft für Medien in der Wissenschaft (GMW). 	- Wien."
1647115527-435;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Back, Andrea & Haentschel-erhart, Irene: 	Praxisberichte aus dem Competence Network Business 2.0. 	Seminar ""Weblogs, Wikis, Podcasts & Co. - Wissenstransfer der nächsten Generation"". 	Berlin, 	25 Oktober 2007."
1647115527-306;https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?;"Wicki, Yvonne; Enkel, Ellen; Seufert, Andreas; Back, Andrea & von Krogh, Georg: 	Knowledge Network - Survey Findings (internal Paper). 	, 	2001,"
