web-scraper-order,web-scraper-start-url,information
"1647194564-2005","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea:
	Strategische Ausrichtung von E-Learning.
	KMU-Wissen: Weiterbildung Online.
	Kassel,
	1 Oktober 2003."
"1647194564-1586","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea; Vonkrogh, Georg & Enkel, Ellen
 	(2007)
	The CC Model as Organizational Design Striving to Combine Relevance and Rigor.
	Systemic Practice and Action Research,
	20
	(1).
	91-103.
	ISSN 1094-429X"
"1647194564-1617","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea; Kramhoeller, S. & Seufert, Sabine
 	(1998)
	Technology enabled Management Education - Die Lernumgebung MBE Genius im Bereich Executive Study an der Universität St. Gallen.
	iomanagement,
	Vol. 21
	(3).
	36-42."
"1647194564-1842","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Enkel, Ellen; Gibbert, Michael; Makarevitch, Alexei & Vassiliadis, Stefanos:
	Perspective for our partners: Innovation, Knowledge creation, Customer Integration and Launching new Ventures.
	KnowledgeSource paper series,
	2001,
	Vol. 01. BE HSG/IWI 3 IfB No 29."
"1647194564-1688","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Sammer, Thomas; Camichel, Fabio Armon & Back, Andrea:
	Integrating the Smartphone : Applying the U-Constructs Approach on the Case of Mobile University Services.
	2011.
	- 6th Mediterranean Conference on Information Systems (MCIS 2011).
	- Limassol, Cyprus."
"1647194564-1534","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Peter, Lukas; Back, Andrea & Werro, Tina
 	(2019)
	Conceptual framework for collaborative open innovation with a startup ecosystem.
	Innovation in the Digital Economy,
	11
	(1).
	
	ISSN 1947-8305"
"1647194564-1895","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea:
	Tablet Books: Your Courses' Material in Harry Potter Newspaper Style.
	eduhub days 2012 - Learning Café Lungo.
	Murten,
	3 April 2012."
"1647194564-1826","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?",""
"1647194564-1678","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea & Toedtli, Maria Camilla:
	Narrative Hypervideos: Methodenentwurf zur Nutzung usergenerierter Videos in der Wissenskommunikation.
	2012.
	- Jahrestagung der Gesellschaft für Medien in der Wissenschaft (GMW).
	- Wien."
"1647194564-2006","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea:
	Vom Wissensmanagement zum Wissensnetzwerk.
	Kongress ""lernlandschaften"".
	Freiburg,
	1 Oktober 2003."
"1647194564-1641","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea & Schacker, Maximilian:
	Digital Transformation Compass – A Guide to Management Methods and Tools in Digital Transformation Initiatives (Proposal of Future Work).
	2019.
	- Organizing in the Era of Digital Technology.
	- Monte Verità, Switzerland."
"1647194564-1899","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea:
	Hürden gibt es nur im Kopf - Schweizer Unternehmen mit Vorsprung auf dem Weg zur Enterprise 2.0.
	Swiss eEconomy Forum.
	Bern,
	5 März 2012."
"1647194564-2040","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea:
	E-Learning als Wachstumsmarkt: Zahlen, Fakten und Beispiele.
	Pressekonferenz ""Preisrutsch ebnet E-Learning den Weg"".
	Düsseldorf,
	2 November 2000."
"1647194564-1747","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Sammer, Thomas & Walter, Thomas:
	Das mobile Web 2.0 im Unternehmen.
    	In  
    	Back, Andrea; Gronau, Norbert & Tochtermann, Klaus (Hrsg.): 
    	Web 2.0 und Social Media in der Unternehmenspraxis : Grundlagen, Anwendungen und Methoden mit zahlreichen Fallstudien. 
	München :
	Oldenbourg,
	2012,
	S. 91-100."
"1647194564-1595","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Mayrhofer, David & Back, Andrea
 	(2003)
	E-Meetings in Europa: State-of-the-art und Zukunftstrends.
	Bulletin,
	
	(5).
	36-37."
"1647194564-1956","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?",""
"1647194564-1739","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea:
	Inter-, trans- und multidisziplinär – Eine essayistische Annäherung mit Blick auf die Wirtschaftsinformatik.
    	In  
    	Brenner, Walter & Hess, Thomas (Hrsg.): 
    	Wirtschaftsinformatik in Wissenschaft und Praxis : Festschrift für Hubert Österle. 
	Berlin, Heidelberg :
	Springer Berlin Heidelberg,
	2014,
	S. 3-13."
"1647194564-1892","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea:
	Teamarbeit 2.0: Global - zeitgemäss - kompetent.
	DATEV-Kongress 2012.
	Nürnberg,
	20 July 2012."
"1647194564-1664","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Ruf, Christian & Back, Andrea:
	Design Requirements for Collaboration Processes to Increase Customer Trust in Mobile Banking Platforms.
	2014.
	- The 27th Bled eConference ""eEcosystems"".
	- Bled, Slovenia."
"1647194564-1689","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Sammer, Thomas & Back, Andrea:
	Towards Microblogging Success Factors : An Empirical Survey on Twitter Usage of Austrian Universities.
	2011.
	- 6th Mediterranean Conference on Information Systems (MCIS 2011).
	- Limassol, Cyprus."
"1647194564-1563","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?",""
"1647194564-2034","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea:
	eLearning als Herausforderung für die Personal- und Organisationsentwicklung.
	Symposium ""eLearning für Finanzdienstleister"".
	Stuttgart,
	17 July 2001."
"1647194564-1629","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea & Grabher, K.
 	(1995)
	Groupware-Applikationen an der Universität St. Gallen.
	Informatik/Informatique,
	Vol. 2
	(6).
	26-28."
"1647194564-1662","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Berghaus, Sabine & Back, Andrea:
	Adoption of Mobile Business Solutions and its Impact on Organizational Stakeholders.
	2014.
	- The 27th Bled eConference ""eEcosystems"".
	- Bled, Slovenia."
"1647194564-1854","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Bendel, Oliver; Stoller-Schai, Daniel; Mergel, Ines & Back, Andrea:
	Dialogplattform Knowledge Management der Deutschen Bank AG (Internal Paper).
	,
	2000,
	BE HSG / IWI3 Nr. 12."
"1647194564-1601","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Raimann, Joerg & Back, Andrea
 	(2002)
	Informations- und Kommunikationsdienste für Wissensnetzwerke.
	wisu das wirtschaftsstudium,
	
	(Nr 5/02).
	698-706."
"1647194564-1700","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?",""
"1647194564-2015","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?",""
"1647194564-1943","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea:
	Enterprise Work 2.0: So arbeiten Profis im Netz - und ich?
	Donna Informatica - Last Monday.
	Zürich,
	29 July 2009."
"1647194564-1605","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea & Seufert, Andreas
 	(2000)
	Computer Supported Cooperative Work (CSCW) - State-of-the-Art und zukünftige Herausforderungen.
	HMD - Praxis der Wirtschaftsinformatik,
	37
	(213).
	5-22.
	ISSN 1436-3011"
"1647194564-1909","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea:
	Von einer, die auszog, in der Cloud zu arbeiten: Ein Erfahrungsbericht ….
	ASUT Seminar.
	Bern,
	9 Juni 2011."
"1647194564-1618","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea
 	(1998)
	Universitäre Ausbildung anno 2005.
	Thexis-Sonderheft Management Szenarien 2005,
	Vol. 15
	(2).
	10-11."
"1647194564-2045","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea:
	High-Tech Teaching in a Semi-Virtual CEMS Course: Experiences with Collaborative Learning in Action.
	Forum sur l'enseignement de la gestion et les nouvelle technologies de la communication et de l'information.
	Louvain (Belgien),
	18 Mai 2000."
"1647194564-1882","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea:
	Die Welt wird digital.
    In: DATEV magazin
        
    (2016),
    07/16,
    S. 8-10."
"1647194564-2052","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea:
	Trend-Landkarte: Unternehmen im Informationszeitalter, Groupware-Tutorial1.
	Blockwoche Informationsmanagement Intensivstudium KMU.
	St. Gallen,
	14 September 1999."
"1647194564-1536","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea; Thoma, Sereina & Guggisberg, Vanessa
 	(2018)
	Management von digitalen Innovationen: Hat das Innovationstrichtermodell ausgedient?
	Wirtschaftsinformatik & Management : WuM,
	10
	(2).
	24-35.
	ISSN 1867-5905"
"1647194564-1626","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea & Seufert, Andreas
 	(1996)
	Teamorientierung im Management - Management Support goes Groupware. 4 Workshop des GI-Arbeitskreises 5.5.2 Management Support Systems (MSS).
	Wirtschaftsinformatik,
	Vol. 38
	(6).
	650-651."
"1647194564-1790","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea & Weiser, Christian:
	Telelernen.
    	In  
    	 
    	Lexikon der Wirtschaftsinformatik. 
	Berlin et al. :
	Springer,
	1997,
	S. 404-405."
"1647194564-1962","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea & Haentschel-erhart, Irene:
	Praxisberichte aus dem Competence Network Business 2.0.
	Seminar ""Weblogs, Wikis, Podcasts & Co. - Wissenstransfer der nächsten Generation"".
	Berlin,
	25 Oktober 2007."
"1647194564-1916","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?",""
"1647194564-1699","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Zollet, Roman & Back, Andrea:
	Website Usability for Internet Banking.
	2010.
	- 23rd Bled eConference ""eTrust: Implications for the Individual, Enterprises and Society"".
	- Bled, Slovenia."
"1647194564-1681","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?",""
"1647194564-1780","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Enkel, Ellen & Back, Andrea:
	Wissensnetzwerke: Das neue Instrument für die Förderung von Wissensaustausch und Wissensentwicklung im Unternehmen.
    	In  
    	Bleicher, Knut & Berthel, Jürgen (Hrsg.): 
    	Auf dem Weg in die Wissensgesellschaft : veränderte Strukturen, Kulturen und Strategien. 
	Frankfurt a.M. :
	Frankfurter Allg. Buch,
	2002,
	S. 149-169."
"1647194564-1633","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea
 	(1994)
	Aspekte zur Implementierung und Nutzung einer Prozesskostenrechnung. Rubrik Meinungsspiegel.
	Kostenrechnungspraxis-Sonderheft,
	
	(1).
	12-13."
"1647194564-1932","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?",""
"1647194564-1874","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Silic, Mario & Back, Andrea:
	Atos: Towards Zero Email Company.
	
	The Case Centre (UK),
	2015."
"1647194564-1580","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Heidecke, Florian & Back, Andrea
 	(2009)
	A Reference Model for E-Collaboration within the Dispersed Sales Force Training Process in Multinational Companies.
	International Journal of e-Collaboration,
	5
	(1).
	32-46.
	ISSN 1548-3673"
"1647194564-1728","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea; Bendel, Oliver & Stoller-Schai, Daniel
    	 
    	: 
	E-Learning: Ein Wörterbuch.
	
	Kappelrodeck :
	Achertäler Verlag,
	2002,
	
	- ISBN 3-930360-11-X."
"1647194564-1529","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Grüttner, Arne; Braschler, Thomas & Back, Andrea
 	(2020)
	Konfrontiert mit einer Flut von Kooperations­anfragen: So meistern Sportorganisationen die systematische Analyse und Bearbeitung.
	Wirtschaftsinformatik & Management,
	12(5)
	(October).
	342-355."
"1647194564-1935","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?",""
"1647194564-1879","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?",""
"1647194564-1616","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea
 	(1998)
	Szenario Bildungslandschaft 2005.
	Informatik/Informatique,
	Vol. 5
	(6).
	27-29."
"1647194564-1640","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Grüttner, Arne; Vitisvorakarn, Min; Wambsganss, Thiemo; Rietsche, Roman & Back, Andrea:
	The New Window to Athlete’s Soul – What Social Media Tells Us About Athletes’ Performances.
	2020.
	- Hawaii International Conference on System Sciences (HICSS).
	- Maui, Hawaii, USA."
"1647194564-1915","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea:
	Videobasiertes Workplace Learning - Auf dem Siegeszug 2.0.
	Swiss eLearning Conference.
	Zürich,
	6 April 2011."
"1647194564-1735","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Ruf, Christian; Back, Andrea & Burkhardt, Marc:
	Mobile First auch in Beratungsprozessen des Private Banking? Entwicklung und Validierung einer iPad-Applikation.
    	In  
    	Nissen, Volker; Stelzer, Dirk; Straßburger, Steffen & Fischer, Daniel (Hrsg.): 
    	Multikonferenz Wirtschaftsinformatik (MKWI) 2016. 
	Ilmenau :
	Universitätsverlag Ilmenau,
	2016,
	S. 955-966."
"1647194564-1748","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea; Fuellemann, Peter & Jastrowski, Wolfgang:
	Projektmanagement bei verteilten Teams mit Jive-Gruppen im Swiss Re Ourspace.
    	In  
    	Back, Andrea; Gronau, Norbert & Tochtermann, Klaus (Hrsg.): 
    	Web 2.0 und Social Media in der Unternehmenspraxis : Grundlagen, Anwendungen und Methoden mit zahlreichen Fallstudien. 
	München :
	Oldenbourg,
	2012,
	S. 293-301."
"1647194564-1683","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Schoenenberg, Robin & Back, Andrea:
	Einsatzmöglichkeiten von Virtual Private Workspace.
	2012.
	- Multikonferenz der Wirtschaftsinformatik (MKWI) 2012.
	- Braunschweig."
"1647194564-1671","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Silic, Mario & Back, Andrea:
	Information Security and Open Source Dual Use Security Software: Trust Paradox.
	2013.
	- 9th IFIP WG 2.13 International Conference, OSS 2013.
	- Koper-Capodistria, Slovenia."
"1647194564-1777","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea:
	E-Learning und Wissensmanagement zusammenführen.
    	In  
    	Hohenstein, Andreas & Wilbers, Karl (Hrsg.): 
    	Handbuch E-Learning: Expertenwissen aus Wissenschaft und Praxis. 
	Köln :
	Dt. Wirtschaftsdienst,
	2002,"
"1647194564-1920","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea:
	Social Media Update: Objectives and Trends.
	International Key Account Manager Workshop, Bayer Business Services.
	Leverkusen,
	25 Oktober 2010."
"1647194564-1976","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?",""
"1647194564-1812","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Heidecke, Florian; Mayrhofer, David; Back, Andrea & Schiesser, Andreas:
	Current State Analysis and Identification of Opportunities in Roche's Sales Force Training.
	,
	2005,"
"1647194564-1987","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea:
	Paving the Way to Corporate e-Learning Adoption and Sustainability.
	I-KNOW '04.
	Graz,
	1 July 2004."
"1647194564-1609","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Seufert, Andreas; von Krogh, G. & Back, Andrea
 	(1999)
	Towards knowledge networking.
	Journal of Knowledge Management,
	
	(No. 3).
	180-190."
"1647194564-2008","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea:
	E-Learning strategisch verankern.
	IOP-Fachtagung.
	Bern,
	4 September 2003."
"1647194564-1555","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?",""
"1647194564-1856","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?",""
"1647194564-1940","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea:
	Business 2.0 - Die Triebfedern des partizipativen Web für Business-Innovation.
	20 Jahre IWI - IWI Update.
	St. Gallen,
	18 September 2009."
"1647194564-1939","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?",""
"1647194564-1832","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Gurgul, Grzegorz; Enkel, Ellen & Schulte, K.:
	Virtuelle Kooperation - Erhaltung des Antriebs. (Virtual cooperation - Supporting the drive). Knowledge Integration after Mergers & Acquisitions in RWE.
	KnowledgeSource paper series,
	2002,
	BE HSG/IWI 3 No 35."
"1647194564-1674","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Silic, Mario & Back, Andrea:
	Organizational Culture Impact on Acceptance and Use of Unified Communications & Collaboration Technology in Organizations.
	2013.
	- 26th Bled eConference ""eInnovations: challenges and impacts for individuals, organizations and society"".
	- Bled, Slovenia."
"1647194564-1589","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Mayrhofer, David; Heilmeier, Peter; Nirankari, Ravi & Back, Andrea
 	(2005)
	Knowledge Management in Challenging Settings - A Case of Military Aircraft.
	J.UKM: Universal Journal of Knowledge Management,
	
	(1).
	29-38."
"1647194564-1948","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea:
	Web-based Open Innovation - ""What‘s Your Strategy for Creating Knowledge, Products, and Services with Online Communities?"".
	4. SWISS KM Tool Day.
	Rüeschlikon,
	19 März 2009."
"1647194564-1574","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?",""
"1647194564-1850","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Vassiliadis, Stefanos; Koehne, Marija; Seufert, Andreas; von Krogh, G. & Back, Andrea:
	Strategic Deployment of Networks for Knowledge Management: When to choose the Network Option.
	,
	2000,"
"1647194564-1686","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Walter, Thomas & Back, Andrea:
	Towards Measuring Crowdsourcing Success: An Empirical Study on Effects of External Factors in Online Idea Contest.
	2011.
	- 6th Mediterranean Conference on Information Systems (MCIS 2011).
	- Limassol, Cyprus."
"1647194564-2026","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea:
	RING-Workshop zum Thema ""Wissensmanagement"" bei Radio DRS.
	
	Basel,
	18 Dezember 2001."
"1647194564-1673","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Ruf, Christian & Back, Andrea:
	Adoption of Online Videos in Organizations : A Multi-Case Comparison.
	2013.
	- 26th Bled eConference ""eInnovations: challenges and impacts for individuals, organizations and society"".
	- Bled, Slovenia."
"1647194564-1885","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea:
	Lean & agil: Social-Software.
    In: Computerworld.ch
        
    (2014),
    Sonderausgabe ti&m special,
    S. 22-23."
"1647194564-1758","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Hain, Stefanie & Schopp, Bernd:
	Unternehmensinternes Multiblog der Namics AG.
    	In  
    	Back, Andrea; Gronau, Norbert & Tochtermann, Klaus (Hrsg.): 
    	Web 2.0 in der Unternehmenspraxis : Grundlagen, Fallstudien und Trends zum Einsatz von Social Software. 
	München :
	Oldenbourg,
	2008,
	S. 187-198."
"1647194564-1908","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?",""
"1647194564-2036","https://www.alexandria.unisg.ch/view/pub_alex_user_id/624.html?","Back, Andrea:
	Corporate E-Learning: Strategic Issues.
	Vortrag am Graduiertenkolleg New Media in Education.
	Lugano,
	1 Juni 2001."
